,Name,Location,Kilometers_Driven,Mileage,Engine,Power,Seats,New_Price,Price,age,CNG,Diesel,Electric,LPG,Petrol,Automatic,Manual
169,Mercedes-Benz New C-Class C 220 CDI Style,Coimbatore,23550,19.27,2143.0,167.62,5.0,,33.66,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
170,Honda Brio V MT,Bangalore,45000,19.4,1198.0,86.8,5.0,,3.65,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
171,Hyundai i10 Magna 1.2,Delhi,60000,20.36,1197.0,78.9,5.0,,2.75,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
172,Mercedes-Benz GLC 220,Bangalore,44414,17.9,2143.0,170.0,5.0,,42.5,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0
173,Hyundai Grand i10 1.2 Kappa Asta,Kolkata,1000,18.9,1197.0,81.86,5.0,7.39 Lakh,6.5,5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
174,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,62500,17.68,1968.0,174.33,5.0,,19.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
175,Volkswagen Vento Petrol Highline AT,Mumbai,21000,14.4,1598.0,103.6,5.0,,4.45,11,0.0,0.0,0.0,0.0,1.0,1.0,0.0
176,Mini Countryman Cooper D,Jaipur,8525,16.6,1998.0,112.0,5.0,,23.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
177,Hyundai i20 Asta 1.4 CRDi,Bangalore,29000,22.54,1396.0,88.73,5.0,,8.35,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
178,Audi A6 2011-2015 2.0 TDI Premium Plus,Mumbai,40000,17.68,1968.0,174.33,5.0,,22.95,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
179,Chevrolet Beat Diesel LT,Jaipur,88000,25.44,936.0,57.6,5.0,,1.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
180,Skoda Superb Elegance 1.8 TSI AT,Kochi,53537,13.7,1798.0,157.75,5.0,,6.89,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0
181,Ford Fiesta 1.4 TDCi EXI Limited Edition,Chennai,216000,17.8,1399.0,68.0,5.0,,1.45,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0
182,BMW 5 Series 520d Luxury Line,Hyderabad,51000,22.48,1995.0,190.0,5.0,69.47 Lakh,33.5,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
183,Chevrolet Optra Magnum 1.6 LS BS3,Jaipur,118500,12.9,1598.0,102.5,5.0,,1.25,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
184,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,63000,22.07,1199.0,73.9,5.0,,4.2,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
185,Renault Lodgy 110PS RxZ 8 Seater,Mumbai,25000,19.98,1461.0,108.5,8.0,,6.75,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
186,Mercedes-Benz E-Class E250 CDI Avantgrade,Bangalore,37382,13.0,2143.0,201.1,5.0,,32.0,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
187,Maruti Baleno Alpha,Kochi,24773,21.4,1197.0,83.1,5.0,8.78 Lakh,7.5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
188,Hyundai Verna 1.6 SX,Delhi,62000,22.32,1582.0,126.32,5.0,,4.6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
189,Hyundai i10 Magna 1.1,Kochi,52340,19.81,1086.0,68.05,5.0,,4.04,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
190,Mahindra Scorpio 1.99 S10 4WD,Kochi,56739,15.4,1997.0,120.0,7.0,,10.31,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
191,Land Rover Range Rover 2.2L Dynamic,Coimbatore,36091,12.7,2179.0,187.7,5.0,,55.76,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
192,Ford Figo Diesel ZXI,Chennai,120000,20.0,1399.0,68.0,5.0,,2.6,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
193,Maruti Ertiga ZDI,Mumbai,33000,25.47,1248.0,88.5,7.0,12.74 Lakh,8.5,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
194,Honda City 1.5 GXI,Ahmedabad,60006,0.0,,,,,2.95,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
195,Honda Amaze S i-Dtech,Kolkata,52000,25.8,1498.0,98.6,5.0,,3.5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
196,Hyundai i10 Magna,Jaipur,43571,20.36,1197.0,78.9,5.0,,3.55,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
197,Honda Amaze S i-Dtech,Kolkata,50000,25.8,1498.0,98.6,5.0,,3.25,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
198,Skoda Laura Ambiente,Hyderabad,113000,17.5,1896.0,106.0,5.0,,4.5,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
199,Renault Duster 85PS Diesel RxL,Delhi,90000,19.87,1461.0,83.8,5.0,,5.35,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
200,Mahindra NuvoSport N6,Chennai,29000,17.45,1493.0,100.0,7.0,10.52 Lakh,6.5,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
201,Maruti Vitara Brezza ZDi Plus Dual Tone,Mumbai,20000,24.3,1248.0,88.5,5.0,11.98 Lakh,9.0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
202,Hyundai i20 Asta Option 1.2,Kochi,61012,18.6,1197.0,81.83,5.0,,6.0,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
203,Skoda Fabia 1.4 MPI Ambiente,Jaipur,87459,14.7,1390.0,85.0,5.0,,2.75,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
204,Tata Indigo eCS GLX,Pune,70500,15.64,1193.0,64.1,5.0,,1.5,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
205,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Delhi,64103,15.73,1968.0,174.33,5.0,,19.9,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
206,Skoda Octavia Elegance 1.8 TSI AT,Mumbai,76000,14.7,1798.0,177.5,5.0,,10.0,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
207,Toyota Etios Liva GD SP,Delhi,104000,23.59,1364.0,67.06,5.0,,3.0,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
208,Maruti Swift 1.3 VXi,Kolkata,42001,16.1,,,,,2.11,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
209,Mercedes-Benz B Class B180,Kochi,37245,14.8,1595.0,120.7,5.0,,11.96,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
210,Honda Amaze S Diesel,Kolkata,45000,27.4,1498.0,98.6,5.0,8.54 Lakh,3.25,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
211,Hyundai Verna 1.6 SX,Jaipur,117837,22.32,1582.0,126.32,5.0,,4.75,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
212,Renault Duster 85PS Diesel RxL Optional,Mumbai,30000,20.46,1461.0,83.8,5.0,,5.95,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
213,Hyundai Creta 1.6 VTVT S,Delhi,27057,15.29,1591.0,121.3,5.0,,8.15,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
214,Maruti Wagon R AMT VXI,Mumbai,8500,20.51,998.0,67.0,5.0,,4.22,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
215,Mercedes-Benz New C-Class C250 Avantgarde,Kolkata,30500,11.74,1796.0,186.0,5.0,,10.5,14,0.0,0.0,0.0,0.0,1.0,1.0,0.0
216,Audi A8 L 3.0 TDI quattro,Delhi,56000,11.8,2967.0,246.7,5.0,,45.0,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0
217,Hyundai i10 Magna 1.1,Pune,44000,19.81,1086.0,68.05,5.0,,2.9,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
218,Skoda Rapid 1.6 MPI AT Style Black Package,Mumbai,10500,14.3,1598.0,103.52,5.0,,8.9,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
219,Skoda Superb Style 1.8 TSI AT,Hyderabad,26000,14.67,1798.0,177.46,5.0,33.58 Lakh,26.0,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
220,Hyundai i20 Active 1.2 SX,Coimbatore,25166,17.19,1197.0,81.86,5.0,,8.22,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
221,Honda Amaze VX i-DTEC,Kolkata,64000,25.8,1498.0,98.6,5.0,,3.5,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
222,Maruti Wagon R LXI,Chennai,61000,18.9,998.0,67.1,5.0,,1.25,20,0.0,0.0,0.0,0.0,1.0,0.0,1.0
223,Mahindra Verito 1.5 D4 BSIV,Hyderabad,107000,21.03,1461.0,65.0,5.0,9.12 Lakh,3.7,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
224,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,29161,19.27,2143.0,167.62,5.0,,39.41,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
225,Maruti Wagon R VXI,Kolkata,32000,22.5,998.0,67.04,5.0,5.29 Lakh,2.65,11,0.0,0.0,0.0,0.0,1.0,0.0,1.0
226,Nissan Terrano XV Premium 110 PS Anniversary Edition,Coimbatore,46173,19.01,1461.0,108.5,5.0,,8.92,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
227,Maruti Swift VDI BSIV,Delhi,47000,17.8,1248.0,,5.0,,4.1,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
228,Mini Cooper Convertible S,Kochi,26327,16.82,1998.0,189.08,4.0,44.28 Lakh,35.67,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
229,Ford Figo Diesel,Bangalore,70436,0.0,1498.0,99.0,,,3.6,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
230,Tata Indica V2 DLS BSII,Jaipur,200000,17.2,1396.0,53.5,5.0,,0.85,17,0.0,1.0,0.0,0.0,0.0,0.0,1.0
231,Chevrolet Beat LT,Kochi,60813,18.6,1199.0,76.8,5.0,,3.32,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
232,Volkswagen Polo Diesel Comfortline 1.2L,Mumbai,45000,22.07,1199.0,73.9,5.0,,3.6,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
233,Maruti Swift ZDi,Hyderabad,64000,22.9,1248.0,74.0,5.0,,6.8,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
234,Ford Figo Diesel EXI,Kolkata,41284,20.0,1399.0,68.05,5.0,,2.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
235,Toyota Innova Crysta 2.8 GX AT,Kochi,14165,11.36,2755.0,171.5,7.0,20.74 Lakh,19.64,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0
236,Hyundai Santa Fe 4x4 AT,Mumbai,67000,11.72,2199.0,194.3,7.0,,7.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
237,Honda City i-VTEC V,Kolkata,32572,17.4,1497.0,117.3,5.0,11.74 Lakh,3.87,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
238,Hyundai i20 1.2 Magna Executive,Kochi,14960,18.6,1197.0,81.83,5.0,,6.27,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
239,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Kochi,55980,19.27,2143.0,167.62,5.0,,18.12,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
240,Chevrolet Beat Diesel LT,Mumbai,74000,25.44,936.0,57.6,5.0,,2.65,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
241,Hyundai i20 Sportz 1.4 CRDi,Kochi,56847,22.54,1396.0,88.73,5.0,,7.2,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
242,Toyota Innova 2.5 Z Diesel 7 Seater,Coimbatore,121374,12.99,2494.0,100.6,7.0,,14.3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
243,Maruti Ertiga VDI,Chennai,52000,20.77,1248.0,88.76,7.0,,6.9,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
244,Toyota Innova 2.5 V Diesel 7-seater,Mumbai,118000,12.8,2494.0,102.0,7.0,,10.75,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
245,Hyundai Santro Xing XO eRLX Euro II,Mumbai,72000,17.0,1086.0,,5.0,,0.95,17,0.0,0.0,0.0,0.0,1.0,0.0,1.0
246,Honda City i VTEC V,Kochi,33915,17.8,1497.0,117.3,5.0,,8.09,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
247,BMW X1 sDrive20d,Ahmedabad,82002,17.05,1995.0,184.0,5.0,,18.5,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
248,Hyundai Grand i10 CRDi Era,Mumbai,33000,24.0,1120.0,70.0,5.0,,4.75,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
249,Maruti Ciaz 1.3 Alpha,Chennai,34000,28.09,1248.0,88.5,5.0,,8.45,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
250,Skoda Rapid Leisure 1.6 TDI MT,Kolkata,55000,20.5,1598.0,103.6,5.0,,3.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
251,Hyundai Accent CRDi,Kochi,160538,13.1,1493.0,82.0,5.0,,1.8,18,0.0,1.0,0.0,0.0,0.0,0.0,1.0
252,Volkswagen Polo GT 1.5 TDI,Jaipur,60000,19.91,1498.0,103.6,5.0,,3.7,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
253,Honda Jazz 1.2 VX i VTEC,Coimbatore,49575,18.7,1199.0,88.7,5.0,,7.17,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
254,Hyundai i10 Era,Jaipur,83000,19.81,1086.0,68.05,5.0,,1.75,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
255,Hyundai Tucson 2.0 e-VGT 2WD AT GLS,Kochi,51346,16.38,1995.0,183.0,5.0,,21.99,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
256,Toyota Innova Crysta 2.4 ZX MT,Pune,43000,13.68,2393.0,147.8,7.0,25.52 Lakh,18.65,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
257,Maruti Omni MPI CARGO BSIII W/ IMMOBILISER,Jaipur,35000,19.7,796.0,35.0,5.0,,1.85,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
258,Maruti Swift VXI BSIV,Coimbatore,27872,20.4,1197.0,81.8,5.0,,5.95,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
259,Hyundai Grand i10 Magna,Mumbai,16514,18.9,1197.0,82.0,5.0,,3.75,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
260,Maruti Swift VDI,Pune,120000,22.9,1248.0,74.0,5.0,,3.75,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
261,Hyundai Verna CRDi 1.6 SX,Hyderabad,143275,22.0,1582.0,126.2,5.0,14.07 Lakh,2.6,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
262,Hyundai Santro Xing XL,Hyderabad,99000,0.0,1086.0,,5.0,,1.75,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
263,Hyundai i20 1.2 Sportz,Mumbai,52000,17.0,1197.0,80.0,5.0,,2.8,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
264,Mercedes-Benz GLE 350d,Coimbatore,29819,11.57,2987.0,254.79,5.0,95.13 Lakh,61.29,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
265,Mercedes-Benz New C-Class C 220 CDI CLASSIC,Bangalore,57000,15.8,2148.0,170.0,5.0,,18.0,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
266,Maruti Ritz ZDi,Hyderabad,88500,23.2,1248.0,73.94,5.0,,4.35,10,0.0,1.0,0.0,0.0,0.0,0.0,1.0
267,Hyundai Creta 1.6 CRDi SX,Bangalore,28000,19.67,1582.0,126.2,5.0,,13.75,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
268,Maruti A-Star Vxi,Pune,67000,19.0,998.0,66.1,5.0,,2.0,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
269,Renault Duster 110PS Diesel RXZ Option,Delhi,26000,19.64,1461.0,108.45,5.0,,10.0,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
270,Fiat Grande Punto 1.3 Emotion Pack (Diesel),Delhi,120000,17.8,1248.0,76.0,5.0,,1.65,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
271,BMW X3 xDrive30d M Sport,Coimbatore,51982,16.55,2993.0,258.0,5.0,,45.77,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
272,Hyundai i10 Sportz,Bangalore,36000,20.36,1197.0,78.9,5.0,,3.25,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
273,Toyota Innova 2.5 G4 Diesel 7-seater,Pune,47000,12.8,2494.0,102.0,7.0,,12.8,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
274,Maruti Zen VXI BSII,Mumbai,60000,17.3,993.0,60.0,5.0,,0.55,22,0.0,0.0,0.0,0.0,1.0,0.0,1.0
275,Maruti Swift VDI,Hyderabad,31025,28.4,1248.0,74.0,5.0,,7.15,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
276,Mahindra Scorpio VLX 2.2 mHawk Airbag BSIV,Pune,105000,12.05,2179.0,120.0,8.0,,7.0,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
277,Tata Zest Quadrajet 1.3 75PS XE,Pune,121900,22.95,1248.0,74.0,5.0,8.34 Lakh,3.75,7,0.0,1.0,0.0,0.0,0.0,0.0,1.0
278,Ford EcoSport 1.0 Ecoboost Titanium Plus,Mumbai,22695,18.88,999.0,123.24,5.0,,8.5,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0
279,Maruti Swift Dzire ZDI,Jaipur,73000,23.4,1248.0,74.0,5.0,,4.35,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
280,Maruti Alto 800 LXI,Kochi,32227,22.74,796.0,47.3,5.0,,3.26,8,0.0,0.0,0.0,0.0,1.0,0.0,1.0
281,Honda City 1.5 S MT,Jaipur,55000,17.0,1497.0,118.0,5.0,,4.21,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
282,Audi Q7 3.0 TDI Quattro Technology,Kochi,11287,12.07,2967.0,241.4,7.0,,70.36,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0
283,Skoda Laura 1.9 TDI AT Ambiente,Mumbai,48000,17.0,1896.0,105.0,5.0,,2.95,15,0.0,1.0,0.0,0.0,0.0,1.0,0.0
284,Hyundai Verna 1.6 SX VTVT (O),Kochi,54308,17.1,1591.0,121.3,5.0,,4.28,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
285,Honda City 1.5 V AT,Jaipur,78442,16.8,1497.0,118.0,5.0,,3.57,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0
286,Hyundai i20 Magna Optional 1.4 CRDi,Kolkata,46000,21.9,1396.0,88.8,5.0,,3.11,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
287,Hyundai i20 Sportz AT 1.4,Coimbatore,45051,15.0,1396.0,98.6,5.0,,5.96,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
288,Volkswagen Vento Diesel Highline,Hyderabad,69000,20.54,1598.0,103.6,5.0,,4.7,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
289,Honda City i VTEC VX,Ahmedabad,49000,17.4,1497.0,117.3,5.0,,6.9,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290,Tata Zest Quadrajet 1.3 75PS XE,Pune,45000,22.95,1248.0,74.0,5.0,8.34 Lakh,5.25,6,0.0,1.0,0.0,0.0,0.0,0.0,1.0
291,BMW 5 Series 2003-2012 520d,Pune,64000,18.48,1995.0,177.0,5.0,,28.0,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
292,Maruti Wagon R LXI Minor,Delhi,60000,18.9,1061.0,67.0,5.0,,1.35,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
293,Honda Jazz VX,Delhi,62178,18.2,1199.0,88.7,5.0,8.85 Lakh,4.85,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
294,Volkswagen Jetta 2007-2011 2.0 TDI Comfortline,Coimbatore,58006,15.0,1896.0,105.0,5.0,,6.7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
295,Hyundai i10 Magna 1.2,Hyderabad,74000,20.36,1197.0,78.9,5.0,,3.1,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0
296,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Kochi,77771,19.27,2143.0,170.0,5.0,,18.64,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
297,Hyundai i10 Magna 1.2 iTech SE,Pune,45275,20.36,1197.0,78.9,5.0,,2.8,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
298,Toyota Innova Crysta 2.4 ZX MT,Chennai,48000,13.68,2393.0,147.8,7.0,25.4 Lakh,20.25,8,0.0,1.0,0.0,0.0,0.0,0.0,1.0
299,Audi A6 2011-2015 2.0 TDI Technology,Kochi,31652,17.68,1968.0,174.33,5.0,,26.78,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
300,Toyota Innova 2.5 VX (Diesel) 7 Seater,Hyderabad,109000,12.99,2494.0,100.6,7.0,,8.26,14,0.0,1.0,0.0,0.0,0.0,0.0,1.0
301,Volkswagen Polo Petrol Trendline 1.2L,Mumbai,31978,16.47,1198.0,73.9,5.0,,3.89,9,0.0,0.0,0.0,0.0,1.0,0.0,1.0
302,Maruti Alto K10 LXI,Hyderabad,70000,20.92,998.0,67.1,5.0,,2.1,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
303,Honda City i-VTEC CVT ZX,Mumbai,15000,18.0,1497.0,117.3,5.0,16.67 Lakh,12.69,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0
304,Tata Indigo LX,Coimbatore,59138,17.0,1405.0,70.0,5.0,,2.58,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0
305,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,61726,17.68,1968.0,174.33,5.0,,20.77,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
306,Mercedes-Benz GLA Class 200 CDI SPORT,Delhi,48000,17.9,2143.0,136.0,5.0,,20.26,9,0.0,1.0,0.0,0.0,0.0,1.0,0.0
307,Hyundai Santro Xing XL,Chennai,58000,0.0,1086.0,,5.0,,1.5,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
308,Maruti Swift VDI BSIV,Kolkata,60020,17.8,1248.0,,5.0,,2.5,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
309,Maruti Celerio VXI AT,Hyderabad,77815,23.1,998.0,67.04,5.0,,4.25,10,0.0,0.0,0.0,0.0,1.0,1.0,0.0
310,Mercedes-Benz GLE 250d,Hyderabad,29000,17.9,2143.0,201.15,5.0,79.43 Lakh,57.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
311,Land Rover Range Rover HSE Dynamic,Delhi,44000,12.7,2179.0,187.7,5.0,,44.0,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
312,Volkswagen Vento Diesel Trendline,Hyderabad,108626,20.54,1598.0,103.6,5.0,,3.65,13,0.0,1.0,0.0,0.0,0.0,0.0,1.0
313,Maruti Omni 8 Seater BSIV,Hyderabad,71791,14.0,796.0,35.0,5.0,,2.05,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
314,Honda Brio 1.2 VX MT,Kochi,91931,18.5,1198.0,86.8,5.0,6.62 Lakh,3.13,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
315,Tata Sumo Delux,Hyderabad,158000,14.07,2956.0,83.1,7.0,,1.5,24,0.0,1.0,0.0,0.0,0.0,0.0,1.0
316,Tata Indica Vista Aura 1.3 Quadrajet,Pune,91183,18.0,1248.0,75.0,5.0,,2.85,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
317,Maruti Wagon R LXI BS IV,Delhi,65000,18.9,998.0,67.1,5.0,,2.65,12,0.0,0.0,0.0,0.0,1.0,0.0,1.0
318,Mahindra XUV500 W8 4WD,Hyderabad,88428,16.0,2179.0,140.0,7.0,,10.6,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
319,Tata Indigo LS Dicor,Pune,138000,17.1,1396.0,70.0,5.0,,1.25,16,0.0,1.0,0.0,0.0,0.0,0.0,1.0
320,Maruti Ertiga Paseo VXI,Mumbai,18000,16.02,1373.0,93.7,7.0,,8.25,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0
321,Honda Accord 2.4 A/T,Mumbai,60000,11.7,2354.0,177.6,5.0,,4.45,13,0.0,0.0,0.0,0.0,1.0,1.0,0.0
322,Maruti Swift Dzire VDi,Kolkata,48000,19.3,1248.0,73.9,5.0,,3.7,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
323,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,160000,17.8,1399.0,68.0,5.0,,2.8,15,0.0,1.0,0.0,0.0,0.0,0.0,1.0
324,Honda City ZX GXi,Kolkata,40000,17.7,1497.0,78.0,5.0,,1.8,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0
325,Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,51495,17.68,1968.0,174.33,5.0,,21.95,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
326,BMW 6 Series 640d Gran Coupe,Mumbai,30000,9.52,2993.0,313.0,4.0,,49.0,13,0.0,1.0,0.0,0.0,0.0,1.0,0.0
327,Audi Q7 45 TDI Quattro Technology,Coimbatore,97430,14.75,2967.0,245.0,7.0,1.04 Cr,62.67,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0
328,Maruti Zen Estilo LXI Green (CNG),Pune,42496,20.777,998.0,67.1,5.0,,1.4,16,1.0,0.0,0.0,0.0,0.0,0.0,1.0
329,Hyundai i20 1.4 CRDi Asta,Pune,83000,23.0,1396.0,90.0,5.0,,5.5,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0
330,Hyundai i10 Sportz AT,Bangalore,37000,16.95,1197.0,78.9,5.0,,2.95,15,0.0,0.0,0.0,0.0,1.0,1.0,0.0
331,Honda Jazz 1.2 V CVT i VTEC,Kochi,28503,19.0,1199.0,88.7,5.0,,6.86,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0
332,Maruti Swift VDI BSIV,Hyderabad,76496,25.2,1248.0,74.0,5.0,,6.15,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0
333,Hyundai i20 Asta 1.2,Pune,79152,18.5,1197.0,82.85,5.0,,3.3,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
334,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,32000,16.47,1198.0,73.9,5.0,,2.55,13,0.0,0.0,0.0,0.0,1.0,0.0,1.0
335,Maruti Alto LXi,Ahmedabad,35000,19.7,796.0,46.3,5.0,,1.5,15,0.0,0.0,0.0,0.0,1.0,0.0,1.0
336,Toyota Corolla H4,Chennai,105000,11.3,1794.0,125.0,5.0,,2.5,20,0.0,0.0,0.0,0.0,1.0,1.0,0.0
337,Maruti Alto LXi,Chennai,56000,19.7,796.0,46.3,5.0,,1.4,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0
